True,Country,Source,Variable,Year,Unit,Value
722,Slovak Republic,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,122.7601
723,Slovak Republic,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,117.4165
724,Slovak Republic,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,102.9075
725,Slovak Republic,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,105.4893
726,Slovak Republic,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,101.8879
727,Spain,Total freshwater,Total gross abstraction,2008,Cubic metres,35373.0
728,Spain,Total freshwater,Total gross abstraction,2009,Cubic metres,36122.0
729,Spain,Total freshwater,Total gross abstraction,2010,Cubic metres,35224.0
730,Spain,Total freshwater,Total gross abstraction,2011,Cubic metres,34993.0
731,Spain,Total freshwater,Total gross abstraction,2012,Cubic metres,34239.0
732,Spain,Total freshwater,Total gross abstraction,2013,Cubic metres,32279.0
733,Spain,Total freshwater,Total gross abstraction,2014,Cubic metres,32855.0
734,Spain,Total freshwater,Public water supply,2008,Cubic metres,5765.0
735,Spain,Total freshwater,Public water supply,2009,Cubic metres,5450.0
736,Spain,Total freshwater,Public water supply,2010,Cubic metres,5050.0
737,Spain,Total freshwater,Public water supply,2011,Cubic metres,4644.0
738,Spain,Total freshwater,Public water supply,2012,Cubic metres,4598.0
739,Spain,Total freshwater,Public water supply,2013,Cubic metres,4628.0
740,Spain,Total freshwater,Public water supply,2014,Cubic metres,4552.0
741,Spain,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,22760.0
742,Spain,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,23970.0
743,Spain,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,23360.0
744,Spain,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,23700.0
745,Spain,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,23065.0
746,Spain,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,21228.0
747,Spain,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,21964.0
748,Spain,Total freshwater,Irrigation,2008,Cubic metres,20300.0
749,Spain,Total freshwater,Irrigation,2009,Cubic metres,21800.0
750,Spain,Total freshwater,Irrigation,2010,Cubic metres,21300.0
751,Spain,Total freshwater,Irrigation,2011,Cubic metres,21720.0
752,Spain,Total freshwater,Irrigation,2012,Cubic metres,20966.0
753,Spain,Total freshwater,Irrigation,2013,Cubic metres,19178.0
754,Spain,Total freshwater,Irrigation,2014,Cubic metres,20014.0
755,Spain,Total freshwater,Aquaculture,2008,Cubic metres,2460.0
756,Spain,Total freshwater,Aquaculture,2009,Cubic metres,2170.0
757,Spain,Total freshwater,Aquaculture,2010,Cubic metres,2060.0
758,Spain,Total freshwater,Aquaculture,2011,Cubic metres,1980.0
759,Spain,Total freshwater,Aquaculture,2012,Cubic metres,2100.0
760,Spain,Total freshwater,Aquaculture,2013,Cubic metres,2050.0
761,Spain,Total freshwater,Aquaculture,2014,Cubic metres,1950.0
762,Spain,Total freshwater,Manufacturing industry,2008,Cubic metres,503.0
763,Spain,Total freshwater,Manufacturing industry,2009,Cubic metres,507.0
764,Spain,Total freshwater,Manufacturing industry,2010,Cubic metres,514.0
765,Spain,Total freshwater,Manufacturing industry,2011,Cubic metres,499.0
766,Spain,Total freshwater,Manufacturing industry,2012,Cubic metres,476.0
767,Spain,Total freshwater,Manufacturing industry,2013,Cubic metres,473.0
768,Spain,Total freshwater,Manufacturing industry,2014,Cubic metres,469.0
769,Spain,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,769.2597
770,Spain,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,779.0362
771,Spain,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,764.7789
772,Spain,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,774.7731
773,Spain,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,798.6289999999999
774,Spain,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,694.2262
775,Spain,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,708.4275
776,Sweden,Total freshwater,Total gross abstraction,2010,Cubic metres,2690.0
777,Sweden,Total freshwater,Public water supply,2010,Cubic metres,908.0
778,Sweden,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,98.0
779,Sweden,Total freshwater,Irrigation,2010,Cubic metres,62.0
780,Sweden,Total freshwater,Manufacturing industry,2010,Cubic metres,1451.0
781,Sweden,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,286.4698
782,Switzerland,Total freshwater,Total gross abstraction,2012,Cubic metres,2004.8
783,Switzerland,Total freshwater,Public water supply,2008,Cubic metres,980.0
784,Switzerland,Total freshwater,Public water supply,2009,Cubic metres,967.0
785,Switzerland,Total freshwater,Public water supply,2010,Cubic metres,940.0
786,Switzerland,Total freshwater,Public water supply,2011,Cubic metres,954.0
787,Switzerland,Total freshwater,Public water supply,2012,Cubic metres,935.0
788,Switzerland,Total freshwater,Public water supply,2013,Cubic metres,917.0
789,Switzerland,Total freshwater,Public water supply,2014,Cubic metres,901.0
790,Switzerland,Total freshwater,Public water supply,2015,Cubic metres,933.0
791,Switzerland,Total freshwater,Public water supply,2016,Cubic metres,923.0
792,Switzerland,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,249.6118
793,Turkey,Total freshwater,Total gross abstraction,2008,Cubic metres,42008.0
794,Turkey,Total freshwater,Total gross abstraction,2009,Cubic metres,45130.0
795,Turkey,Total freshwater,Total gross abstraction,2010,Cubic metres,46956.0
796,Turkey,Total freshwater,Total gross abstraction,2012,Cubic metres,50510.0
797,Turkey,Total freshwater,Total gross abstraction,2014,Cubic metres,51970.94922
798,Turkey,Total freshwater,Public water supply,2008,Cubic metres,5768.0
799,Turkey,Total freshwater,Public water supply,2009,Cubic metres,5708.0
800,Turkey,Total freshwater,Public water supply,2010,Cubic metres,5791.0
801,Turkey,Total freshwater,Public water supply,2011,Cubic metres,5892.0
802,Turkey,Total freshwater,Public water supply,2012,Cubic metres,5968.0
803,Turkey,Total freshwater,Public water supply,2014,Cubic metres,5424.16016
804,Turkey,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,33768.0
805,Turkey,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,36907.0
806,Turkey,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,38146.0
807,Turkey,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,40643.0
808,Turkey,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,41547.0
809,Turkey,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,43489.0
810,Turkey,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,43667.96875
811,Turkey,Total freshwater,"Agriculture, forestry, fishing",2015,Cubic metres,48293.42969
812,Turkey,Total freshwater,Irrigation,2008,Cubic metres,33768.0
813,Turkey,Total freshwater,Irrigation,2009,Cubic metres,36907.0
814,Turkey,Total freshwater,Irrigation,2010,Cubic metres,38146.0
815,Turkey,Total freshwater,Irrigation,2011,Cubic metres,40643.0
816,Turkey,Total freshwater,Irrigation,2012,Cubic metres,41547.0
817,Turkey,Total freshwater,Irrigation,2013,Cubic metres,43489.0
818,Turkey,Total freshwater,Irrigation,2014,Cubic metres,35848.0
819,Turkey,Total freshwater,Irrigation,2015,Cubic metres,40606.0
820,Turkey,Total freshwater,Manufacturing industry,2008,Cubic metres,658.0
821,Turkey,Total freshwater,Manufacturing industry,2010,Cubic metres,810.0
822,Turkey,Total freshwater,Manufacturing industry,2012,Cubic metres,619.0
823,Turkey,Total freshwater,Manufacturing industry,2014,Cubic metres,680.21002
824,Turkey,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,596.3654
825,Turkey,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,632.6116
826,Turkey,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,649.2189
827,Turkey,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,677.3513
828,Turkey,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,674.6791
829,United Kingdom,Total freshwater,Public water supply,2008,Cubic metres,6941.53
830,United States,Total freshwater,Total gross abstraction,2010,Cubic metres,489527.5592
831,United States,Total freshwater,Public water supply,2010,Cubic metres,58030.36265
832,United States,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,175233.73342
833,United States,Total freshwater,Irrigation,2010,Cubic metres,159445.3298
834,United States,Total freshwater,Aquaculture,2010,Cubic metres,13029.19809
835,United States,Total freshwater,Manufacturing industry,2010,Cubic metres,22086.63236
836,United States,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,1582.454
837,Chile,Total freshwater,Public water supply,2008,Cubic metres,1496.42
838,Chile,Total freshwater,Public water supply,2009,Cubic metres,1527.46
839,Chile,Total freshwater,Public water supply,2010,Cubic metres,1544.2
840,Chile,Total freshwater,Public water supply,2011,Cubic metres,1584.03
841,Chile,Total freshwater,Public water supply,2012,Cubic metres,1620.0
842,Chile,Total freshwater,Public water supply,2013,Cubic metres,1652.0
843,Chile,Total freshwater,Public water supply,2014,Cubic metres,1682.0
844,Chile,Total freshwater,Public water supply,2015,Cubic metres,1707.67603
845,Chile,Total freshwater,Public water supply,2016,Cubic metres,1700.9079600000002
846,Estonia,Total freshwater,Total gross abstraction,2008,Cubic metres,1605.31006
847,Estonia,Total freshwater,Total gross abstraction,2009,Cubic metres,1388.01697
848,Estonia,Total freshwater,Total gross abstraction,2010,Cubic metres,1842.0
849,Estonia,Total freshwater,Total gross abstraction,2011,Cubic metres,1873.87805
850,Estonia,Total freshwater,Total gross abstraction,2012,Cubic metres,1630.9710699999998
851,Estonia,Total freshwater,Total gross abstraction,2013,Cubic metres,1747.8110000000001
852,Estonia,Total freshwater,Total gross abstraction,2014,Cubic metres,1724.05847
853,Estonia,Total freshwater,Total gross abstraction,2015,Cubic metres,1615.34265
854,Estonia,Total freshwater,Total gross abstraction,2016,Cubic metres,1756.2406
855,Estonia,Total freshwater,Public water supply,2008,Cubic metres,29.42
856,Estonia,Total freshwater,Public water supply,2009,Cubic metres,62.96
857,Estonia,Total freshwater,Public water supply,2010,Cubic metres,68.01899999999999
858,Estonia,Total freshwater,Public water supply,2011,Cubic metres,102.93799999999999
859,Estonia,Total freshwater,Public water supply,2012,Cubic metres,62.379
860,Estonia,Total freshwater,Public water supply,2013,Cubic metres,60.567
861,Estonia,Total freshwater,Public water supply,2014,Cubic metres,61.31365
862,Estonia,Total freshwater,Public water supply,2015,Cubic metres,60.1383
863,Estonia,Total freshwater,Public water supply,2016,Cubic metres,60.35232
864,Estonia,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,4.52566
865,Estonia,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,4.41
866,Estonia,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,4.47
867,Estonia,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,4.48094
868,Estonia,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,4.46782
869,Estonia,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,4.69372
870,Estonia,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,4.78
871,Estonia,Total freshwater,"Agriculture, forestry, fishing",2015,Cubic metres,5.09462
872,Estonia,Total freshwater,"Agriculture, forestry, fishing",2016,Cubic metres,4.9
873,Estonia,Total freshwater,Manufacturing industry,2008,Cubic metres,22.026889999999998
874,Estonia,Total freshwater,Manufacturing industry,2009,Cubic metres,21.01
875,Estonia,Total freshwater,Manufacturing industry,2010,Cubic metres,23.92
876,Estonia,Total freshwater,Manufacturing industry,2011,Cubic metres,19.854979999999998
877,Estonia,Total freshwater,Manufacturing industry,2012,Cubic metres,22.97625
878,Estonia,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,1198.25
879,Estonia,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,1039.067
880,Estonia,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,1382.777
881,Estonia,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,1410.576
882,Estonia,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,1230.983
883,Estonia,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,1322.536
884,Estonia,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,1307.731
885,Estonia,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,1228.098
886,Estonia,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,1338.1470000000002
887,Israel,Total freshwater,Total gross abstraction,2008,Cubic metres,1595.0
888,Israel,Total freshwater,Total gross abstraction,2009,Cubic metres,1313.0
889,Israel,Total freshwater,Total gross abstraction,2010,Cubic metres,1340.0
890,Israel,Total freshwater,Total gross abstraction,2011,Cubic metres,1266.0
891,Israel,Total freshwater,Total gross abstraction,2012,Cubic metres,1318.0
892,Israel,Total freshwater,Total gross abstraction,2013,Cubic metres,1296.0
893,Israel,Total freshwater,Total gross abstraction,2014,Cubic metres,1271.0
894,Israel,Total freshwater,Total gross abstraction,2015,Cubic metres,1145.0
895,Israel,Total freshwater,Public water supply,2008,Cubic metres,1488.42
896,Israel,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,65.39
897,Israel,Total freshwater,Irrigation,2008,Cubic metres,65.39
898,Israel,Total freshwater,Manufacturing industry,2008,Cubic metres,40.91
899,Israel,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,224.7299
900,Israel,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,180.6575
901,Israel,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,180.4481
902,Israel,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,167.2662
903,Israel,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,171.1887
904,Israel,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,165.7055
905,Israel,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,160.0488
906,Israel,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,141.9795
907,Slovenia,Total freshwater,Total gross abstraction,2008,Cubic metres,1040.0
908,Slovenia,Total freshwater,Total gross abstraction,2009,Cubic metres,943.0
909,Slovenia,Total freshwater,Total gross abstraction,2010,Cubic metres,925.0
910,Slovenia,Total freshwater,Total gross abstraction,2011,Cubic metres,851.0
911,Slovenia,Total freshwater,Total gross abstraction,2012,Cubic metres,781.09998
912,Slovenia,Total freshwater,Total gross abstraction,2013,Cubic metres,892.5
913,Slovenia,Total freshwater,Total gross abstraction,2014,Cubic metres,977.37
914,Slovenia,Total freshwater,Total gross abstraction,2015,Cubic metres,895.0999800000001
915,Slovenia,Total freshwater,Total gross abstraction,2016,Cubic metres,884.37
916,Slovenia,Total freshwater,Public water supply,2008,Cubic metres,166.0
917,Slovenia,Total freshwater,Public water supply,2009,Cubic metres,165.0
918,Slovenia,Total freshwater,Public water supply,2010,Cubic metres,166.0
919,Slovenia,Total freshwater,Public water supply,2011,Cubic metres,169.0
920,Slovenia,Total freshwater,Public water supply,2012,Cubic metres,161.0
921,Slovenia,Total freshwater,Public water supply,2013,Cubic metres,164.0
922,Slovenia,Total freshwater,Public water supply,2014,Cubic metres,163.03
923,Slovenia,Total freshwater,Public water supply,2015,Cubic metres,164.39999
924,Slovenia,Total freshwater,Public water supply,2016,Cubic metres,161.8
925,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,2.0
926,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,2.0
927,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,2.0
928,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,3.0
929,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,2.0
930,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,4.0
931,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2014,Cubic metres,1.7
932,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2015,Cubic metres,3.63
933,Slovenia,Total freshwater,"Agriculture, forestry, fishing",2016,Cubic metres,3.37
934,Slovenia,Total freshwater,Irrigation,2008,Cubic metres,2.0
935,Slovenia,Total freshwater,Irrigation,2009,Cubic metres,2.0
936,Slovenia,Total freshwater,Irrigation,2010,Cubic metres,2.0
937,Slovenia,Total freshwater,Irrigation,2011,Cubic metres,3.0
938,Slovenia,Total freshwater,Irrigation,2012,Cubic metres,2.0
939,Slovenia,Total freshwater,Irrigation,2013,Cubic metres,4.0
940,Slovenia,Total freshwater,Irrigation,2014,Cubic metres,1.7
941,Slovenia,Total freshwater,Irrigation,2015,Cubic metres,3.63
942,Slovenia,Total freshwater,Irrigation,2016,Cubic metres,3.37
943,Slovenia,Total freshwater,Manufacturing industry,2008,Cubic metres,49.0
944,Slovenia,Total freshwater,Manufacturing industry,2009,Cubic metres,48.0
945,Slovenia,Total freshwater,Manufacturing industry,2010,Cubic metres,50.0
946,Slovenia,Total freshwater,Manufacturing industry,2011,Cubic metres,45.0
947,Slovenia,Total freshwater,Manufacturing industry,2012,Cubic metres,40.1
948,Slovenia,Total freshwater,Manufacturing industry,2013,Cubic metres,43.5
949,Slovenia,Total freshwater,Manufacturing industry,2014,Cubic metres,43.04
950,Slovenia,Total freshwater,Manufacturing industry,2015,Cubic metres,40.9
951,Slovenia,Total freshwater,Manufacturing industry,2016,Cubic metres,40.6
952,Slovenia,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,513.6974
953,Slovenia,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,463.2942
954,Slovenia,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,452.2856
955,Slovenia,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,414.4273
956,Slovenia,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,379.103
957,Slovenia,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,432.4533
958,Slovenia,Total freshwater,Gross abstractions per capita,2014,Cubic metres per capita,472.04400000000004
959,Slovenia,Total freshwater,Gross abstractions per capita,2015,Cubic metres per capita,431.4175
960,Slovenia,Total freshwater,Gross abstractions per capita,2016,Cubic metres per capita,425.6154
961,England and Wales,Total freshwater,Total gross abstraction,2008,Cubic metres,8347.0
962,England and Wales,Total freshwater,Total gross abstraction,2009,Cubic metres,8281.0
963,England and Wales,Total freshwater,Total gross abstraction,2010,Cubic metres,8263.0
964,England and Wales,Total freshwater,Total gross abstraction,2011,Cubic metres,7685.0
965,England and Wales,Total freshwater,Total gross abstraction,2012,Cubic metres,8214.0
966,England and Wales,Total freshwater,Total gross abstraction,2013,Cubic metres,7865.5
967,England and Wales,Total freshwater,Public water supply,2008,Cubic metres,5944.0
968,England and Wales,Total freshwater,Public water supply,2009,Cubic metres,5761.0
969,England and Wales,Total freshwater,Public water supply,2010,Cubic metres,5955.0
970,England and Wales,Total freshwater,Public water supply,2011,Cubic metres,5817.0
971,England and Wales,Total freshwater,Public water supply,2012,Cubic metres,5828.0
972,England and Wales,Total freshwater,Public water supply,2013,Cubic metres,5867.6001
973,England and Wales,Total freshwater,"Agriculture, forestry, fishing",2008,Cubic metres,1115.0
974,England and Wales,Total freshwater,"Agriculture, forestry, fishing",2009,Cubic metres,1052.0
975,England and Wales,Total freshwater,"Agriculture, forestry, fishing",2010,Cubic metres,1187.0
976,England and Wales,Total freshwater,"Agriculture, forestry, fishing",2011,Cubic metres,990.0
977,England and Wales,Total freshwater,"Agriculture, forestry, fishing",2012,Cubic metres,1049.0
978,England and Wales,Total freshwater,"Agriculture, forestry, fishing",2013,Cubic metres,1072.19995
979,England and Wales,Total freshwater,Irrigation,2008,Cubic metres,57.0
980,England and Wales,Total freshwater,Irrigation,2009,Cubic metres,84.99600000000001
981,England and Wales,Total freshwater,Irrigation,2010,Cubic metres,104.0
982,England and Wales,Total freshwater,Irrigation,2011,Cubic metres,118.0
983,England and Wales,Total freshwater,Irrigation,2012,Cubic metres,49.0
984,England and Wales,Total freshwater,Irrigation,2013,Cubic metres,99.6
985,England and Wales,Total freshwater,Manufacturing industry,2008,Cubic metres,1097.0
986,England and Wales,Total freshwater,Manufacturing industry,2009,Cubic metres,1242.0
987,England and Wales,Total freshwater,Manufacturing industry,2010,Cubic metres,890.0
988,England and Wales,Total freshwater,Manufacturing industry,2011,Cubic metres,673.0
989,England and Wales,Total freshwater,Manufacturing industry,2012,Cubic metres,1122.0
990,England and Wales,Total freshwater,Manufacturing industry,2013,Cubic metres,772.7999900000001
991,England and Wales,Total freshwater,Gross abstractions per capita,2008,Cubic metres per capita,152.2009
992,England and Wales,Total freshwater,Gross abstractions per capita,2009,Cubic metres per capita,149.923
993,England and Wales,Total freshwater,Gross abstractions per capita,2010,Cubic metres per capita,148.3696
994,England and Wales,Total freshwater,Gross abstractions per capita,2011,Cubic metres per capita,136.8144
995,England and Wales,Total freshwater,Gross abstractions per capita,2012,Cubic metres per capita,145.2063
996,England and Wales,Total freshwater,Gross abstractions per capita,2013,Cubic metres per capita,138.1167
997,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,3.7741800000000003
998,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,3.57504
999,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,3.5388900000000003
1000,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,4.22306
1001,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,5.19985
1002,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,5.00124
1003,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,4.70629
1004,Australia,Total freshwater,Gross abstractions as percentage of total renewable resources,2016,Percentage,4.34256
1005,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,3.7741800000000003
1006,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,3.57504
1007,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,3.5388900000000003
1008,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,4.22306
1009,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,5.19985
1010,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,5.00124
1011,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,4.70629
1012,Australia,Total freshwater,Gross abstractions as percentage of internal resources,2016,Percentage,4.34256
1013,Belgium,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,30.78332
1014,Belgium,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,30.12793
1015,Belgium,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,30.042540000000002
1016,Belgium,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,26.572020000000002
1017,Belgium,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,26.59188
1018,Belgium,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,24.22636
1019,Belgium,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,49.77724
1020,Belgium,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,48.71745
1021,Belgium,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,48.57938
1022,Belgium,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,42.96747
1023,Belgium,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,42.9996
1024,Belgium,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,39.1745
1025,Canada,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,0.8943700000000001
1026,Canada,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,0.94609
1027,Canada,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,1.01746
1028,Canada,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,0.90764
1029,Canada,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,0.9601200000000001
1030,Canada,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,1.03255
1031,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,12.44289
1032,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,12.19253
1033,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,12.205039999999999
1034,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,11.80447
1035,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,11.51655
1036,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,10.32735
1037,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,10.32735
1038,Czech Republic,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,10.0338
1039,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,13.047189999999999
1040,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,12.78467
1041,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,12.797789999999999
1042,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,12.37776
1043,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,12.07587
1044,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,10.8289
1045,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,10.8289
1046,Czech Republic,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,10.5211
1047,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,4.24541
1048,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,4.02626
1049,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,3.99131
1050,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,4.49033
1051,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2012,Percentage,3.3990199999999997
1052,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2013,Percentage,4.66181
1053,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2014,Percentage,4.56585
1054,Denmark,Total freshwater,Gross abstractions as percentage of total renewable resources,2015,Percentage,4.01579
1055,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2008,Percentage,4.24541
1056,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2009,Percentage,4.02626
1057,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2010,Percentage,3.99131
1058,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2011,Percentage,4.49033
1059,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2012,Percentage,3.3990199999999997
1060,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2013,Percentage,4.66181
1061,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2014,Percentage,4.56585
1062,Denmark,Total freshwater,Gross abstractions as percentage of internal resources,2015,Percentage,4.01579
1063,France,Total freshwater,Gross abstractions as percentage of total renewable resources,2008,Percentage,15.29375
1064,France,Total freshwater,Gross abstractions as percentage of total renewable resources,2009,Percentage,15.493739999999999
1065,France,Total freshwater,Gross abstractions as percentage of total renewable resources,2010,Percentage,14.840979999999998
1066,France,Total freshwater,Gross abstractions as percentage of total renewable resources,2011,Percentage,14.82903
