True,Country,Variable,Year,Unit,Value
2370,OECD - Europe,Real GDP per capita,2011,US Dollar,33407.29
2371,OECD - Europe,Real GDP per capita,2012,US Dollar,33272.28
2372,OECD - Europe,Real GDP per capita,2013,US Dollar,33447.62
2373,OECD - Europe,Real GDP per capita,2014,US Dollar,34014.58
2374,OECD - Europe,Real GDP per capita,2015,US Dollar,34777.69
2375,OECD - Europe,Real GDP per capita,2016,US Dollar,35345.46
2376,OECD - Europe,Real GDP per capita,2017,US Dollar,36214.96
2412,OECD America,Real GDP per capita,1990,US Dollar,29267.12
2413,OECD America,Real GDP per capita,1995,US Dollar,31135.04
2414,OECD America,Real GDP per capita,2000,US Dollar,36209.58
2415,OECD America,Real GDP per capita,2001,US Dollar,36152.16
2416,OECD America,Real GDP per capita,2002,US Dollar,36403.45
2417,OECD America,Real GDP per capita,2003,US Dollar,36996.31
2418,OECD America,Real GDP per capita,2004,US Dollar,38025.63
2419,OECD America,Real GDP per capita,2005,US Dollar,38872.27
2420,OECD America,Real GDP per capita,2006,US Dollar,39569.56
2421,OECD America,Real GDP per capita,2007,US Dollar,39877.83
2422,OECD America,Real GDP per capita,2008,US Dollar,39436.35
2423,OECD America,Real GDP per capita,2009,US Dollar,37837.35
2424,OECD America,Real GDP per capita,2010,US Dollar,38520.7
2425,OECD America,Real GDP per capita,2011,US Dollar,38902.06
2426,OECD America,Real GDP per capita,2012,US Dollar,39455.82
2427,OECD America,Real GDP per capita,2013,US Dollar,39784.2
2428,OECD America,Real GDP per capita,2014,US Dollar,40459.59
2429,OECD America,Real GDP per capita,2015,US Dollar,41208.8
2430,OECD America,Real GDP per capita,2016,US Dollar,41510.13
2431,OECD America,Real GDP per capita,2017,US Dollar,42094.34
2469,OECD Asia Oceania,Real GDP per capita,1990,US Dollar,25238.6
2470,OECD Asia Oceania,Real GDP per capita,1995,US Dollar,27766.92
2471,OECD Asia Oceania,Real GDP per capita,2000,US Dollar,30135.57
2472,OECD Asia Oceania,Real GDP per capita,2001,US Dollar,30460.88
2473,OECD Asia Oceania,Real GDP per capita,2002,US Dollar,30859.64
2474,OECD Asia Oceania,Real GDP per capita,2003,US Dollar,31384.62
2475,OECD Asia Oceania,Real GDP per capita,2004,US Dollar,32163.23
2476,OECD Asia Oceania,Real GDP per capita,2005,US Dollar,32773.87
2477,OECD Asia Oceania,Real GDP per capita,2006,US Dollar,33466.09
2478,OECD Asia Oceania,Real GDP per capita,2007,US Dollar,34255.83
2479,OECD Asia Oceania,Real GDP per capita,2008,US Dollar,34166.14
2480,OECD Asia Oceania,Real GDP per capita,2009,US Dollar,33033.32
2481,OECD Asia Oceania,Real GDP per capita,2010,US Dollar,34367.3
2482,OECD Asia Oceania,Real GDP per capita,2011,US Dollar,34734.64
2483,OECD Asia Oceania,Real GDP per capita,2012,US Dollar,35271.54
2484,OECD Asia Oceania,Real GDP per capita,2013,US Dollar,35992.97
2485,OECD Asia Oceania,Real GDP per capita,2014,US Dollar,36413.05
2486,OECD Asia Oceania,Real GDP per capita,2015,US Dollar,37040.01
2487,OECD Asia Oceania,Real GDP per capita,2016,US Dollar,37573.58
2488,OECD Asia Oceania,Real GDP per capita,2017,US Dollar,38313.32
2526,Saudi Arabia,Real GDP per capita,1990,US Dollar,33824.15
2527,Saudi Arabia,Real GDP per capita,1995,US Dollar,33947.75
2528,Saudi Arabia,Real GDP per capita,2000,US Dollar,34772.86
2529,Saudi Arabia,Real GDP per capita,2001,US Dollar,34078.21
2530,Saudi Arabia,Real GDP per capita,2002,US Dollar,33182.95
2531,Saudi Arabia,Real GDP per capita,2003,US Dollar,34694.86
2532,Saudi Arabia,Real GDP per capita,2004,US Dollar,36808.23
2533,Saudi Arabia,Real GDP per capita,2005,US Dollar,38361.43
2534,Saudi Arabia,Real GDP per capita,2006,US Dollar,39392.34
2535,Saudi Arabia,Real GDP per capita,2007,US Dollar,40638.0
2536,Saudi Arabia,Real GDP per capita,2008,US Dollar,42893.66
2537,Saudi Arabia,Real GDP per capita,2009,US Dollar,42497.54
2538,Saudi Arabia,Real GDP per capita,2010,US Dollar,44384.82
2539,Saudi Arabia,Real GDP per capita,2011,US Dollar,47401.06
2540,Saudi Arabia,Real GDP per capita,2012,US Dollar,48496.41
2541,Saudi Arabia,Real GDP per capita,2013,US Dollar,48364.35
2542,Saudi Arabia,Real GDP per capita,2014,US Dollar,48947.84
2543,Saudi Arabia,Real GDP per capita,2015,US Dollar,49697.63
2544,Saudi Arabia,Real GDP per capita,2016,US Dollar,49437.46
2545,Costa Rica,Real GDP per capita,1990,US Dollar,7529.988
2546,Costa Rica,Real GDP per capita,1995,US Dollar,8771.015
2547,Costa Rica,Real GDP per capita,2000,US Dollar,9678.464
2548,Costa Rica,Real GDP per capita,2001,US Dollar,9837.466999999999
2549,Costa Rica,Real GDP per capita,2002,US Dollar,9995.224
2550,Costa Rica,Real GDP per capita,2003,US Dollar,10262.04
2551,Costa Rica,Real GDP per capita,2004,US Dollar,10550.9
2552,Costa Rica,Real GDP per capita,2005,US Dollar,10802.45
2553,Costa Rica,Real GDP per capita,2006,US Dollar,11420.43
2554,Costa Rica,Real GDP per capita,2007,US Dollar,12181.69
2555,Costa Rica,Real GDP per capita,2008,US Dollar,12575.3
2556,Costa Rica,Real GDP per capita,2009,US Dollar,12290.23
2557,Costa Rica,Real GDP per capita,2010,US Dollar,12737.02
2558,Costa Rica,Real GDP per capita,2011,US Dollar,13126.22
2559,Costa Rica,Real GDP per capita,2012,US Dollar,13597.31
2560,Costa Rica,Real GDP per capita,2013,US Dollar,13751.37
2561,Costa Rica,Real GDP per capita,2014,US Dollar,14081.67
2562,Costa Rica,Real GDP per capita,2015,US Dollar,14440.46
2563,Costa Rica,Real GDP per capita,2016,US Dollar,14887.63
2564,Costa Rica,Real GDP per capita,2017,US Dollar,15379.98
2618,Argentina,Real GDP per capita,1990,US Dollar,12231.46
2619,Argentina,Real GDP per capita,1995,US Dollar,15533.58
2620,Argentina,Real GDP per capita,2000,US Dollar,16215.6
2621,Argentina,Real GDP per capita,2001,US Dollar,15909.39
2622,Argentina,Real GDP per capita,2002,US Dollar,15024.49
2623,Argentina,Real GDP per capita,2003,US Dollar,13145.71
2624,Argentina,Real GDP per capita,2004,US Dollar,14118.66
2625,Argentina,Real GDP per capita,2005,US Dollar,15204.76
2626,Argentina,Real GDP per capita,2006,US Dollar,16256.63
2627,Argentina,Real GDP per capita,2007,US Dollar,17538.61
2628,Argentina,Real GDP per capita,2008,US Dollar,18063.91
2629,Argentina,Real GDP per capita,2009,US Dollar,16821.09
2630,Argentina,Real GDP per capita,2010,US Dollar,18333.55
2631,Argentina,Real GDP per capita,2011,US Dollar,19232.28
2632,Argentina,Real GDP per capita,2012,US Dollar,18835.99
2633,Argentina,Real GDP per capita,2013,US Dollar,19088.1
2634,Argentina,Real GDP per capita,2014,US Dollar,18417.3
2635,Argentina,Real GDP per capita,2015,US Dollar,18730.2
2636,Argentina,Real GDP per capita,2016,US Dollar,18208.64
2637,Argentina,Real GDP per capita,2017,US Dollar,18550.91
2693,Lithuania,Real GDP per capita,1990,US Dollar,17197.16
2694,Lithuania,Real GDP per capita,1995,US Dollar,8937.101
2695,Lithuania,Real GDP per capita,2000,US Dollar,11626.82
2696,Lithuania,Real GDP per capita,2001,US Dollar,12486.02
2697,Lithuania,Real GDP per capita,2002,US Dollar,13441.86
2698,Lithuania,Real GDP per capita,2003,US Dollar,14990.74
2699,Lithuania,Real GDP per capita,2004,US Dollar,16129.65
2700,Lithuania,Real GDP per capita,2005,US Dollar,17567.6
2701,Lithuania,Real GDP per capita,2006,US Dollar,19100.51
2702,Lithuania,Real GDP per capita,2007,US Dollar,21501.81
2703,Lithuania,Real GDP per capita,2008,US Dollar,22378.99
2704,Lithuania,Real GDP per capita,2009,US Dollar,19339.6
2705,Lithuania,Real GDP per capita,2010,US Dollar,19939.7
2706,Lithuania,Real GDP per capita,2011,US Dollar,21446.23
2707,Lithuania,Real GDP per capita,2012,US Dollar,22579.53
2708,Lithuania,Real GDP per capita,2013,US Dollar,23680.68
2709,Lithuania,Real GDP per capita,2014,US Dollar,24812.18
2710,Lithuania,Real GDP per capita,2015,US Dollar,25575.38
2711,Lithuania,Real GDP per capita,2016,US Dollar,26388.19
2712,Lithuania,Real GDP per capita,2017,US Dollar,27568.75
2771,Turkmenistan,Real GDP per capita,1990,US Dollar,8148.521
2772,Turkmenistan,Real GDP per capita,1995,US Dollar,4507.879
2773,Turkmenistan,Real GDP per capita,2000,US Dollar,5225.208
2774,Turkmenistan,Real GDP per capita,2001,US Dollar,5394.904
2775,Turkmenistan,Real GDP per capita,2002,US Dollar,5354.899
2776,Turkmenistan,Real GDP per capita,2003,US Dollar,5475.6140000000005
2777,Turkmenistan,Real GDP per capita,2004,US Dollar,5691.161999999999
2778,Turkmenistan,Real GDP per capita,2005,US Dollar,6363.976
2779,Turkmenistan,Real GDP per capita,2006,US Dollar,6980.49
2780,Turkmenistan,Real GDP per capita,2007,US Dollar,7656.920999999999
2781,Turkmenistan,Real GDP per capita,2008,US Dollar,8665.719000000001
2782,Turkmenistan,Real GDP per capita,2009,US Dollar,9061.794
2783,Turkmenistan,Real GDP per capita,2010,US Dollar,9741.306
2784,Turkmenistan,Real GDP per capita,2011,US Dollar,10985.72
2785,Turkmenistan,Real GDP per capita,2012,US Dollar,11987.87
2786,Turkmenistan,Real GDP per capita,2013,US Dollar,12968.29
2787,Turkmenistan,Real GDP per capita,2014,US Dollar,14042.44
2788,Turkmenistan,Real GDP per capita,2015,US Dollar,14689.05
2789,Turkmenistan,Real GDP per capita,2016,US Dollar,15331.83
2947,Haiti,Real GDP per capita,1990,US Dollar,6831.391
2948,Haiti,Real GDP per capita,1995,US Dollar,1645.441
2949,Haiti,Real GDP per capita,2000,US Dollar,1704.207
2950,Haiti,Real GDP per capita,2001,US Dollar,1658.595
2951,Haiti,Real GDP per capita,2002,US Dollar,1627.8010000000002
2952,Haiti,Real GDP per capita,2003,US Dollar,1607.912
2953,Haiti,Real GDP per capita,2004,US Dollar,1527.005
2954,Haiti,Real GDP per capita,2005,US Dollar,1530.364
2955,Haiti,Real GDP per capita,2006,US Dollar,1540.497
2956,Haiti,Real GDP per capita,2007,US Dollar,1567.441
2957,Haiti,Real GDP per capita,2008,US Dollar,1556.5410000000002
2958,Haiti,Real GDP per capita,2009,US Dollar,1580.457
2959,Haiti,Real GDP per capita,2010,US Dollar,1471.649
2960,Haiti,Real GDP per capita,2011,US Dollar,1530.6760000000002
2961,Haiti,Real GDP per capita,2012,US Dollar,1552.773
2962,Haiti,Real GDP per capita,2013,US Dollar,1596.399
2963,Haiti,Real GDP per capita,2014,US Dollar,1619.42
2964,Haiti,Real GDP per capita,2015,US Dollar,1617.8270000000002
2965,Haiti,Real GDP per capita,2016,US Dollar,1620.505
2986,Paraguay,Real GDP per capita,1990,US Dollar,5914.363
2987,Paraguay,Real GDP per capita,1995,US Dollar,6504.3369999999995
2988,Paraguay,Real GDP per capita,2000,US Dollar,5961.704000000001
2989,Paraguay,Real GDP per capita,2001,US Dollar,5798.342
2990,Paraguay,Real GDP per capita,2002,US Dollar,5689.773
2991,Paraguay,Real GDP per capita,2003,US Dollar,5830.471
2992,Paraguay,Real GDP per capita,2004,US Dollar,5965.146
2993,Paraguay,Real GDP per capita,2005,US Dollar,5995.956999999999
2994,Paraguay,Real GDP per capita,2006,US Dollar,6190.931
2995,Paraguay,Real GDP per capita,2007,US Dollar,6435.3859999999995
2996,Paraguay,Real GDP per capita,2008,US Dollar,6752.985
2997,Paraguay,Real GDP per capita,2009,US Dollar,6399.755999999999
2998,Paraguay,Real GDP per capita,2010,US Dollar,7142.057
2999,Paraguay,Real GDP per capita,2011,US Dollar,7352.845
3000,Paraguay,Real GDP per capita,2012,US Dollar,7164.49
3001,Paraguay,Real GDP per capita,2013,US Dollar,8060.789000000001
3002,Paraguay,Real GDP per capita,2014,US Dollar,8329.568000000001
3003,Paraguay,Real GDP per capita,2015,US Dollar,8464.525
3004,Paraguay,Real GDP per capita,2016,US Dollar,8691.924
3025,Iraq,Real GDP per capita,1990,US Dollar,11288.66
3026,Iraq,Real GDP per capita,1995,US Dollar,6428.026999999999
3027,Iraq,Real GDP per capita,2000,US Dollar,11930.5
3028,Iraq,Real GDP per capita,2001,US Dollar,11860.16
3029,Iraq,Real GDP per capita,2002,US Dollar,10737.33
3030,Iraq,Real GDP per capita,2003,US Dollar,6990.251
3031,Iraq,Real GDP per capita,2004,US Dollar,10493.9
3032,Iraq,Real GDP per capita,2005,US Dollar,10675.06
3033,Iraq,Real GDP per capita,2006,US Dollar,11466.73
3034,Iraq,Real GDP per capita,2007,US Dollar,11341.14
3035,Iraq,Real GDP per capita,2008,US Dollar,11970.31
3036,Iraq,Real GDP per capita,2009,US Dollar,12050.6
3037,Iraq,Real GDP per capita,2010,US Dollar,12460.34
3038,Iraq,Real GDP per capita,2011,US Dollar,12993.34
3039,Iraq,Real GDP per capita,2012,US Dollar,14330.11
3040,Iraq,Real GDP per capita,2013,US Dollar,14773.15
3041,Iraq,Real GDP per capita,2014,US Dollar,14399.35
3042,Iraq,Real GDP per capita,2015,US Dollar,14626.9
3043,Iraq,Real GDP per capita,2016,US Dollar,15761.5
3232,Nicaragua,Real GDP per capita,1990,US Dollar,2942.762
3233,Nicaragua,Real GDP per capita,1995,US Dollar,2888.46
3234,Nicaragua,Real GDP per capita,2000,US Dollar,3386.17
3235,Nicaragua,Real GDP per capita,2001,US Dollar,3435.881
3236,Nicaragua,Real GDP per capita,2002,US Dollar,3414.2709999999997
3237,Nicaragua,Real GDP per capita,2003,US Dollar,3454.1540000000005
3238,Nicaragua,Real GDP per capita,2004,US Dollar,3590.494
3239,Nicaragua,Real GDP per capita,2005,US Dollar,3695.7909999999997
3240,Nicaragua,Real GDP per capita,2006,US Dollar,3786.5159999999996
3241,Nicaragua,Real GDP per capita,2007,US Dollar,3926.9320000000002
3242,Nicaragua,Real GDP per capita,2008,US Dollar,4009.285
3243,Nicaragua,Real GDP per capita,2009,US Dollar,3827.9570000000003
3244,Nicaragua,Real GDP per capita,2010,US Dollar,3947.217
3245,Nicaragua,Real GDP per capita,2011,US Dollar,4145.9
3246,Nicaragua,Real GDP per capita,2012,US Dollar,4363.17
3247,Nicaragua,Real GDP per capita,2013,US Dollar,4525.295999999999
3248,Nicaragua,Real GDP per capita,2014,US Dollar,4688.04
3249,Nicaragua,Real GDP per capita,2015,US Dollar,4860.56
3250,Nicaragua,Real GDP per capita,2016,US Dollar,5032.93
3308,Lebanon,Real GDP per capita,1990,US Dollar,7698.772
3309,Lebanon,Real GDP per capita,1995,US Dollar,12197.52
3310,Lebanon,Real GDP per capita,2000,US Dollar,12278.32
3311,Lebanon,Real GDP per capita,2001,US Dollar,12281.08
3312,Lebanon,Real GDP per capita,2002,US Dollar,12112.93
3313,Lebanon,Real GDP per capita,2003,US Dollar,11899.88
3314,Lebanon,Real GDP per capita,2004,US Dollar,12075.74
3315,Lebanon,Real GDP per capita,2005,US Dollar,12021.13
3316,Lebanon,Real GDP per capita,2006,US Dollar,11996.11
3317,Lebanon,Real GDP per capita,2007,US Dollar,13024.23
3318,Lebanon,Real GDP per capita,2008,US Dollar,14302.34
3319,Lebanon,Real GDP per capita,2009,US Dollar,15469.03
3320,Lebanon,Real GDP per capita,2010,US Dollar,16118.96
3321,Lebanon,Real GDP per capita,2011,US Dollar,15376.22
3322,Lebanon,Real GDP per capita,2012,US Dollar,14752.7
3323,Lebanon,Real GDP per capita,2013,US Dollar,14109.34
3324,Lebanon,Real GDP per capita,2014,US Dollar,13551.59
3325,Lebanon,Real GDP per capita,2015,US Dollar,13082.6
3326,Lebanon,Real GDP per capita,2016,US Dollar,12999.5
3384,El Salvador,Real GDP per capita,1990,US Dollar,4438.156
3385,El Salvador,Real GDP per capita,1995,US Dollar,5609.058000000001
3386,El Salvador,Real GDP per capita,2000,US Dollar,6235.071999999999
3387,El Salvador,Real GDP per capita,2001,US Dollar,6300.460999999999
3388,El Salvador,Real GDP per capita,2002,US Dollar,6410.668000000001
3389,El Salvador,Real GDP per capita,2003,US Dollar,6523.816
3390,El Salvador,Real GDP per capita,2004,US Dollar,6612.164000000001
3391,El Salvador,Real GDP per capita,2005,US Dollar,6815.73
3392,El Salvador,Real GDP per capita,2006,US Dollar,7050.18
3393,El Salvador,Real GDP per capita,2007,US Dollar,7288.401999999999
3394,El Salvador,Real GDP per capita,2008,US Dollar,7348.844
3395,El Salvador,Real GDP per capita,2009,US Dollar,7087.312
3396,El Salvador,Real GDP per capita,2010,US Dollar,7152.205
3397,El Salvador,Real GDP per capita,2011,US Dollar,7277.771
3398,El Salvador,Real GDP per capita,2012,US Dollar,7380.482
3399,El Salvador,Real GDP per capita,2013,US Dollar,7481.2609999999995
3400,El Salvador,Real GDP per capita,2014,US Dollar,7551.166
3401,El Salvador,Real GDP per capita,2015,US Dollar,7686.46
3402,El Salvador,Real GDP per capita,2016,US Dollar,7828.371
3679,Azerbaijan,Real GDP per capita,1990,US Dollar,8244.625
3680,Azerbaijan,Real GDP per capita,1995,US Dollar,3214.7859999999996
3681,Azerbaijan,Real GDP per capita,2000,US Dollar,4328.923
3682,Azerbaijan,Real GDP per capita,2001,US Dollar,4714.226
3683,Azerbaijan,Real GDP per capita,2002,US Dollar,5163.706
3684,Azerbaijan,Real GDP per capita,2003,US Dollar,5684.119000000001
3685,Azerbaijan,Real GDP per capita,2004,US Dollar,6199.01
3686,Azerbaijan,Real GDP per capita,2005,US Dollar,7753.213000000001
3687,Azerbaijan,Real GDP per capita,2006,US Dollar,10317.4
3688,Azerbaijan,Real GDP per capita,2007,US Dollar,12762.64
3689,Azerbaijan,Real GDP per capita,2008,US Dollar,13981.07
3690,Azerbaijan,Real GDP per capita,2009,US Dollar,15121.09
3691,Azerbaijan,Real GDP per capita,2010,US Dollar,15665.45
3692,Azerbaijan,Real GDP per capita,2011,US Dollar,15480.53
3693,Azerbaijan,Real GDP per capita,2012,US Dollar,15618.69
3694,Azerbaijan,Real GDP per capita,2013,US Dollar,16312.11
3695,Azerbaijan,Real GDP per capita,2014,US Dollar,16430.93
3696,Azerbaijan,Real GDP per capita,2015,US Dollar,16415.26
3697,Azerbaijan,Real GDP per capita,2016,US Dollar,15729.93
3726,Thailand,Real GDP per capita,1990,US Dollar,6515.911
3727,Thailand,Real GDP per capita,1995,US Dollar,9191.259
3728,Thailand,Real GDP per capita,2000,US Dollar,9003.18
3729,Thailand,Real GDP per capita,2001,US Dollar,9227.485
3730,Thailand,Real GDP per capita,2002,US Dollar,9713.876
3731,Thailand,Real GDP per capita,2003,US Dollar,10334.53
3732,Thailand,Real GDP per capita,2004,US Dollar,10908.91
3733,Thailand,Real GDP per capita,2005,US Dollar,11292.24
3734,Thailand,Real GDP per capita,2006,US Dollar,11781.43
3735,Thailand,Real GDP per capita,2007,US Dollar,12352.06
3736,Thailand,Real GDP per capita,2008,US Dollar,12499.1
3737,Thailand,Real GDP per capita,2009,US Dollar,12350.38
3738,Thailand,Real GDP per capita,2010,US Dollar,13213.75
3739,Thailand,Real GDP per capita,2011,US Dollar,13261.34
3740,Thailand,Real GDP per capita,2012,US Dollar,14156.06
3741,Thailand,Real GDP per capita,2013,US Dollar,14479.04
3742,Thailand,Real GDP per capita,2014,US Dollar,14553.0
3743,Thailand,Real GDP per capita,2015,US Dollar,14928.49
3744,Thailand,Real GDP per capita,2016,US Dollar,15365.79
3898,Philippines,Real GDP per capita,1990,US Dollar,3929.0820000000003
3899,Philippines,Real GDP per capita,1995,US Dollar,3879.5679999999998
3900,Philippines,Real GDP per capita,2000,US Dollar,4138.665
3901,Philippines,Real GDP per capita,2001,US Dollar,4168.969
3902,Philippines,Real GDP per capita,2002,US Dollar,4231.375
3903,Philippines,Real GDP per capita,2003,US Dollar,4351.826
3904,Philippines,Real GDP per capita,2004,US Dollar,4553.008
3905,Philippines,Real GDP per capita,2005,US Dollar,4682.299
3906,Philippines,Real GDP per capita,2006,US Dollar,4841.637
3907,Philippines,Real GDP per capita,2007,US Dollar,5076.1990000000005
3908,Philippines,Real GDP per capita,2008,US Dollar,5202.039000000001
3909,Philippines,Real GDP per capita,2009,US Dollar,5177.959
3910,Philippines,Real GDP per capita,2010,US Dollar,5483.621
3911,Philippines,Real GDP per capita,2011,US Dollar,5591.755
3912,Philippines,Real GDP per capita,2012,US Dollar,5867.659000000001
3913,Philippines,Real GDP per capita,2013,US Dollar,6179.168000000001
3914,Philippines,Real GDP per capita,2014,US Dollar,6452.672
3915,Philippines,Real GDP per capita,2015,US Dollar,6735.519
3916,Philippines,Real GDP per capita,2016,US Dollar,7090.0830000000005
4169,Moldova,Real GDP per capita,1990,US Dollar,6309.4490000000005
4170,Moldova,Real GDP per capita,1995,US Dollar,2162.1
4171,Moldova,Real GDP per capita,2000,US Dollar,1970.135
4172,Moldova,Real GDP per capita,2001,US Dollar,2098.096
4173,Moldova,Real GDP per capita,2002,US Dollar,2266.561
4174,Moldova,Real GDP per capita,2003,US Dollar,2419.033
4175,Moldova,Real GDP per capita,2004,US Dollar,2601.3520000000003
4176,Moldova,Real GDP per capita,2005,US Dollar,2802.262
4177,Moldova,Real GDP per capita,2006,US Dollar,2945.961
4178,Moldova,Real GDP per capita,2007,US Dollar,3046.158
4179,Moldova,Real GDP per capita,2008,US Dollar,3297.5029999999997
4180,Moldova,Real GDP per capita,2009,US Dollar,3111.3070000000002
4181,Moldova,Real GDP per capita,2010,US Dollar,3341.64
4182,Moldova,Real GDP per capita,2011,US Dollar,3575.098
4183,Moldova,Real GDP per capita,2012,US Dollar,3553.265
4184,Moldova,Real GDP per capita,2013,US Dollar,3888.9320000000002
4185,Moldova,Real GDP per capita,2014,US Dollar,4077.6290000000004
4186,Moldova,Real GDP per capita,2015,US Dollar,4065.2729999999997
4187,Moldova,Real GDP per capita,2016,US Dollar,4238.590999999999
4548,Oman,Real GDP per capita,1990,US Dollar,34332.95
4549,Oman,Real GDP per capita,1995,US Dollar,37541.08
4550,Oman,Real GDP per capita,2000,US Dollar,43076.19
4551,Oman,Real GDP per capita,2001,US Dollar,44481.52
4552,Oman,Real GDP per capita,2002,US Dollar,43247.59
4553,Oman,Real GDP per capita,2003,US Dollar,41193.84
4554,Oman,Real GDP per capita,2004,US Dollar,40710.66
4555,Oman,Real GDP per capita,2005,US Dollar,40619.34
4556,Oman,Real GDP per capita,2006,US Dollar,41612.97
4557,Oman,Real GDP per capita,2007,US Dollar,42163.73
4558,Oman,Real GDP per capita,2008,US Dollar,44029.47
4559,Oman,Real GDP per capita,2009,US Dollar,44712.39
4560,Oman,Real GDP per capita,2010,US Dollar,44417.77
4561,Oman,Real GDP per capita,2011,US Dollar,41269.21
4562,Oman,Real GDP per capita,2012,US Dollar,42159.14
4563,Oman,Real GDP per capita,2013,US Dollar,41076.43
4564,Oman,Real GDP per capita,2014,US Dollar,39467.82
4565,Oman,Real GDP per capita,2015,US Dollar,39327.0
4566,Oman,Real GDP per capita,2016,US Dollar,37191.05
4624,Honduras,Real GDP per capita,1990,US Dollar,3107.512
4625,Honduras,Real GDP per capita,1995,US Dollar,3209.447
4626,Honduras,Real GDP per capita,2000,US Dollar,3261.179
4627,Honduras,Real GDP per capita,2001,US Dollar,3265.511
4628,Honduras,Real GDP per capita,2002,US Dollar,3304.139
4629,Honduras,Real GDP per capita,2003,US Dollar,3370.5640000000003
4630,Honduras,Real GDP per capita,2004,US Dollar,3495.969
4631,Honduras,Real GDP per capita,2005,US Dollar,3622.381
4632,Honduras,Real GDP per capita,2006,US Dollar,3774.289
4633,Honduras,Real GDP per capita,2007,US Dollar,3921.2459999999996
4634,Honduras,Real GDP per capita,2008,US Dollar,4001.679
4635,Honduras,Real GDP per capita,2009,US Dollar,3825.478
4636,Honduras,Real GDP per capita,2010,US Dollar,3890.8509999999997
4637,Honduras,Real GDP per capita,2011,US Dollar,3964.23
4638,Honduras,Real GDP per capita,2012,US Dollar,4053.139
4639,Honduras,Real GDP per capita,2013,US Dollar,4093.073
4640,Honduras,Real GDP per capita,2014,US Dollar,4145.731
4641,Honduras,Real GDP per capita,2015,US Dollar,4223.965999999999
4642,Honduras,Real GDP per capita,2016,US Dollar,4303.417
4700,Uzbekistan,Real GDP per capita,1990,US Dollar,3015.89
4701,Uzbekistan,Real GDP per capita,1995,US Dollar,2189.187
4702,Uzbekistan,Real GDP per capita,2000,US Dollar,2433.415
4703,Uzbekistan,Real GDP per capita,2001,US Dollar,2501.431
4704,Uzbekistan,Real GDP per capita,2002,US Dollar,2568.516
4705,Uzbekistan,Real GDP per capita,2003,US Dollar,2643.364
4706,Uzbekistan,Real GDP per capita,2004,US Dollar,2811.026
4707,Uzbekistan,Real GDP per capita,2005,US Dollar,2967.88
4708,Uzbekistan,Real GDP per capita,2006,US Dollar,3139.761
4709,Uzbekistan,Real GDP per capita,2007,US Dollar,3400.4120000000003
4710,Uzbekistan,Real GDP per capita,2008,US Dollar,3649.821
4711,Uzbekistan,Real GDP per capita,2009,US Dollar,3883.8709999999996
4712,Uzbekistan,Real GDP per capita,2010,US Dollar,4147.565
4713,Uzbekistan,Real GDP per capita,2011,US Dollar,4420.432
4714,Uzbekistan,Real GDP per capita,2012,US Dollar,4706.391
4715,Uzbekistan,Real GDP per capita,2013,US Dollar,5001.813
4716,Uzbekistan,Real GDP per capita,2014,US Dollar,5306.749
4717,Uzbekistan,Real GDP per capita,2015,US Dollar,5643.143
4718,Uzbekistan,Real GDP per capita,2016,US Dollar,5992.238
4756,Bahrain,Real GDP per capita,1990,US Dollar,34403.04
4757,Bahrain,Real GDP per capita,1995,US Dollar,42028.97
4758,Bahrain,Real GDP per capita,2000,US Dollar,44033.25
4759,Bahrain,Real GDP per capita,2001,US Dollar,42999.3
4760,Bahrain,Real GDP per capita,2002,US Dollar,42274.68
4761,Bahrain,Real GDP per capita,2003,US Dollar,42313.88
4762,Bahrain,Real GDP per capita,2004,US Dollar,42478.29
4763,Bahrain,Real GDP per capita,2005,US Dollar,42327.89
4764,Bahrain,Real GDP per capita,2006,US Dollar,41809.86
4765,Bahrain,Real GDP per capita,2007,US Dollar,41890.54
4766,Bahrain,Real GDP per capita,2008,US Dollar,41364.13
4767,Bahrain,Real GDP per capita,2009,US Dollar,39893.52
4768,Bahrain,Real GDP per capita,2010,US Dollar,39749.85
4769,Bahrain,Real GDP per capita,2011,US Dollar,39352.11
4770,Bahrain,Real GDP per capita,2012,US Dollar,40131.76
4771,Bahrain,Real GDP per capita,2013,US Dollar,41816.84
4772,Bahrain,Real GDP per capita,2014,US Dollar,42950.57
4773,Bahrain,Real GDP per capita,2015,US Dollar,43037.9
4774,Bahrain,Real GDP per capita,2016,US Dollar,42764.95
5036,Djibouti,Real GDP per capita,1990,US Dollar,3038.927
5037,Djibouti,Real GDP per capita,1995,US Dollar,2431.827
5038,Djibouti,Real GDP per capita,2000,US Dollar,2088.15
5039,Djibouti,Real GDP per capita,2001,US Dollar,2086.917
5040,Djibouti,Real GDP per capita,2002,US Dollar,2102.792
5041,Djibouti,Real GDP per capita,2003,US Dollar,2134.627
5042,Djibouti,Real GDP per capita,2004,US Dollar,2181.408
5043,Djibouti,Real GDP per capita,2005,US Dollar,2214.627
5044,Djibouti,Real GDP per capita,2006,US Dollar,2283.166
5045,Djibouti,Real GDP per capita,2007,US Dollar,2360.493
5046,Djibouti,Real GDP per capita,2008,US Dollar,2456.334
5047,Djibouti,Real GDP per capita,2009,US Dollar,2537.08
5048,Djibouti,Real GDP per capita,2010,US Dollar,2581.417
5049,Djibouti,Real GDP per capita,2011,US Dollar,2650.679
5050,Djibouti,Real GDP per capita,2012,US Dollar,2730.946
