,ID,Species,Common_name,Country,Region,Latitude,Longitude,System,Units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
110,155,oryx,Common eland / Eland,Kenya,Africa,-1.5,35.0,Terrestrial,Estimate - entire population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0,,1796.0,194.0,,,1023.0,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,
111,156,oryx,Common eland / Eland,Uganda,Africa,2.0,33.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,4500.0,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,500.0,,,,,,,449.0,450.0,,352.0,,,,1409.0,,,,,
112,157,oryx,Common eland / Eland,Rwanda,Africa,-2.0,30.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,159,oryx,Common eland / Eland,Kenya,Africa,-3.0,38.66667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9960.0,,,,,,760.0,,,,,,,,,,,,,,,,,,
115,160,angasii,Nyala,Malawi,Africa,-13.5,34.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,4300.0,,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,167,buxtoni,Mountain nayala,Ethiopia,Africa,8.0,38.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,
118,168,scriptus,Bushbuck,"Tanzania, United Republic Of",Africa,-3.5,35.75,Terrestrial,Number of individuals,,,,,,,,,,20.0,,20.0,,,,20.0,,20.0,,,20.0,,,,,50.0,50.0,,,,,50.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,170,scriptus,Bushbuck,Côte D'Ivoire,Africa,9.0,-4.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,3100.0,,,,,,,,,,,2600.0,,,900.0,,,,,,,,,,,,,,,,,
121,171,spekii,Sitatunga,Kenya,Africa,1.13333,34.7,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,177,serpensinsula,Serpent island gecko,Mauritius,Africa,-19.84806,57.78083,Terrestrial,Total number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,
128,181,australis,Southern tokoeka kiwi / North Island brown kiwi,New Zealand,Oceania,-47.0,168.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,20000.0,,,,,,,,,,,,,,,,,,,,
129,182,australis,Southern tokoeka kiwi / North Island brown kiwi,New Zealand,Oceania,-45.33333,167.85,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,7400.0,,,,,,,,,,,,,,,,,,,,
130,183,australis,Southern tokoeka kiwi / North Island brown kiwi,New Zealand,Oceania,-38.68333,176.08333000000002,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000.0,,,,,38000.0,,,,,,,,,,,,,,,,,,,,
131,184,haastii,Great spotted kiwi,New Zealand,Oceania,-41.33333,172.33333000000002,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,11100.0,,,,,,,,,,,,,,,,,,,,
132,185,owenii,Little spotted kiwi,New Zealand,Oceania,-40.86667,174.9,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.0,,,,,1105.0,,,,,,,,,,,,,,,,,,,,
133,186,cinereus,Kokako,New Zealand,Oceania,-38.48333,175.08333000000002,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,50.0,51.0,56.0,65.0,70.0,88.0,,,,,,,,,,,,,,,,,,,
134,187,novaezelandiae,Norfolk island parakeet,Norfolk Island,Oceania,-29.03333,167.95,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,44.0,,69.0,,,,,160.0,,,,,,,,,,,,,
136,190,chrysogaster,Orange-bellied parrot,Australia,Oceania,-37.0,144.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,90.0,82.0,70.0,122.0,85.0,86.0,79.0,76.0,70.0,108.0,67.0,32.0,51.0,57.0,36.0,40.0,,,,,,,,,,,,,,,,,,,,
140,195,gunnii,Eastern barred bandicoot,Australia,Oceania,-37.75,142.03333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
143,198,bailleui,Palila,United States,North America,19.592779999999998,-155.51972,Terrestrial,Population estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,3250.0,1500.0,3250.0,1150.0,800.0,1150.0,1980.0,2700.0,1800.0,3300.0,1800.0,700.0,2200.0,2000.0,2000.0,3100.0,4100.0,4800.0,3980.0,2800.0,3400.0,,,,,,,,,,,,,,
144,199,cantans,Laysan finch,United States,North America,25.77056,-171.7375,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,7779.0,7900.0,9710.0,9005.0,8370.0,10200.0,10175.0,9200.0,11680.0,20802.0,11320.0,6188.0,6290.0,,,,11200.0,12274.0,10050.0,9515.0,10883.0,5201.0,6900.0,12800.0,15705.0,12737.0,13108.0,14600.0,14600.0,15500.0,13705.0,14880.0,,,,,,9393.0,,,,,,,,,,,
145,200,ultramarina,Ultramarine lorikeet,French Polynesia,Oceania,-8.86667,-140.1,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
147,202,mariannus,Mariana fruit bat,Guam,Oceania,13.46667,144.78333,Terrestrial,Individuals,,,,,,,,,3000.0,,,,,,,,,,,,,,1000.0,,,100.0,,,50.0,,,925.0,,,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,205,axis,Chital / Axis deer / Indian spotted deer,India,Asia,21.33306,70.79167,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8431.0,,,,,,10466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,206,porcinus,Hog deer,India,Asia,26.633329999999997,93.38333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,1311.0,,,,,,4551.0,,,,,,6855.0,,,,,,9872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,207,frontalis,Gaur,India,Asia,26.633329999999997,93.38333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,1.0,,,,,,18.0,,,,,,23.0,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,208,tragocamelus,Nilgai,India,Asia,21.33306,70.79167,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.0,,,,,,2081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,209,bubalis,Asiatic buffalo / Water buffalo,India,Asia,26.633329999999997,93.38333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,471.0,,,,,,555.0,,,,,,610.0,,,,,,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,210,bubalis,Asiatic buffalo / Water buffalo,Nepal,Asia,26.64889,86.99667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,91.0,93.0,,,,,,,,,,,,145.0,,,,159.0,,,,,,,,,,,
155,211,duvaucelii,Swamp deer,India,Asia,26.633329999999997,93.38333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,213.0,,,,,,516.0,,,,,,697.0,,,,,,756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,212,duvaucelii,Swamp deer,Nepal,Asia,28.91667,80.33333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.0,,1380.0,,1748.0,1854.0,,,,,,,,,,,,,,,,,,,,,,
157,213,elaphus,Red deer / Elk,India,Asia,20.0,77.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,,430.0,482.0,554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,214,unicolor,Sambar,India,Asia,26.633329999999997,93.38333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,120.0,,,,,,105.0,,,,,,215.0,,,,,,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,215,unicolor,Sambar,India,Asia,21.33306,70.79167,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0,,,,,,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,217,maximus,Asian elephant,India,Asia,26.633329999999997,93.38333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,349.0,,,,,,422.0,,,,,,773.0,,,,,,523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,218,hemionus,Wild ass / Kulan,India,Asia,24.08333,70.16667,Terrestrial,Number of individuals,,,,,,,4000.0,,,,,,865.0,,,,,362.0,,,,,,,,,720.0,,,,,,,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,219,bennettii,Chinkara,India,Asia,21.33306,70.79167,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,,,,,,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,221,hylocrius,Nilgiri tahr,India,Asia,10.0,77.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,439.0,,,,,,,,,,515.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,223,silenus,Lion-tailed macaque,India,Asia,14.0,75.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,825.0,,,,,,,915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,224,silenus,Lion-tailed macaque,India,Asia,11.0,78.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0,,,,,,,,534.0,,,,,,,,,,,,,,,,,,,,,,
168,225,ammon,Argali / Kizil-kum sheep,Pakistan,Asia,36.586940000000006,75.39972,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,160.0,,,,,,,20.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,
169,226,aries,Urial,Pakistan,Asia,32.83,71.62971999999999,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.0,,,,,,,,,,,,,,,1550.0,,,,,,,,,867.0,,,,,,,,,,,,,,
170,227,aries,Urial,Pakistan,Asia,30.00556,70.01472,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,300.0,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,
171,230,pardus,Leopard,India,Asia,21.33306,70.79167,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,,161.0,,,,,201.0,,,,,,212.0,,,,,268.0,,,,,,,,,,,,,,,310.0,,,,,
172,231,tigris,Tiger,China,Asia,26.35722,117.19778000000001,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,65.0,,,,,,,55.0,,20.0,,,,,,,,,,,,,,,,,,,,
173,232,tigris,Tiger,Malaysia,Asia,3.11667,101.68333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,500.0,,,,,,,,,,,,,,,,,
174,234,tigris,Tiger,India,Asia,21.883329999999997,80.66667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,1827.0,,,,,,,3015.0,,,,,4005.0,,,,,4334.0,,,,3750.0,,,,3508.0,,,,3642.0,,,,,,,,,,,,,,
175,235,sondaicus,Javan rhinoceros,Viet Nam,Asia,11.5,106.66667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,10.0,,8.0,,,,,6.0,7.5,,,,,,,,,,,,,,,,
176,236,sondaicus,Javan rhinoceros,Indonesia,Asia,-7.49167,110.00443999999999,Terrestrial,Individuals,,,,40.0,,,,,,40.0,,,,,27.0,,,,,22.0,,,44.0,,,,,50.0,,,,,50.0,,,,,,,,,,,50.0,,,,,,50.0,,,55.0,,,55.0,,,,,,,,,,
177,239,quadricornis,Four-horned antelope,India,Asia,21.33306,70.79167,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.0,,,,,,1063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,240,poliocephalus,Francois leaf monkey,China,Asia,22.21667,107.06667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,450.0,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,
179,242,francoisi,Black leaf monkeys,China,Asia,22.816670000000002,108.31667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,
180,243,xanthomus,Yellow-shouldered blackbird,Puerto Rico,Latin America and Caribbean,17.97389,-67.12639,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,1663.0,,,,,,,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,245,xanthomus,Yellow-shouldered blackbird,Puerto Rico,Latin America and Caribbean,18.170279999999998,-67.97194,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.0,,,,,,,,,,,,,,,,,,,,
183,246,xanthomus,Yellow-shouldered blackbird,Puerto Rico,Latin America and Caribbean,18.015279999999997,-66.25417,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,41.0,,,,,,,,,,,,,,,,,,,,
184,247,xanthomus,Yellow-shouldered blackbird,Puerto Rico,Latin America and Caribbean,18.087220000000002,-67.97194,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,220.0,310.0,,,,338.0,,,,,,310.0,,267.0,153.0,,,,,,,,,,,,,,,,,,,,
185,248,arausiaca,Red-necked amazon,Dominica,Latin America and Caribbean,15.5,-61.333330000000004,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,350.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,
186,249,leucocephala,Bahama amazon / Grand cayman amazon / Cayman brac amazon,Bahamas,Latin America and Caribbean,26.46667,-77.08333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,351.0,,1203.0,1001.0,,,,,,,,,,,,,,,,,,,,,,,,,,
187,250,barbadensis,Yellow-shouldered amazon,"Venezuela, Bolivarian Republic Of",Latin America and Caribbean,11.01556,-63.90583,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,1900.0,,,,,,,,,,,,,,,,,,,
189,252,leucocephala,Bahama amazon / Grand cayman amazon / Cayman brac amazon,Cayman Islands,Latin America and Caribbean,19.71667,-79.81667,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,400.0,,,400.0,,,,,,,,,,,,,,,,,,
190,253,versicolor,St Lucia amazon parrot,Saint Lucia,Latin America and Caribbean,13.905,-60.97028,Terrestrial,Number of individuals,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,,,,,
192,255,vittata,Puerto Rican parrot,Puerto Rico,Latin America and Caribbean,18.232779999999998,-66.4575,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,33.0,,,,,,,,,,,
193,256,platypterus,Broad-winged hawk,Puerto Rico,Latin America and Caribbean,18.33333,-65.71889,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,
195,258,bisulcus,South Andean deer / Huemul,Chile,Latin America and Caribbean,-30.0,-71.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,259,chrysomelas,Golden-headed lion tamarin,Brazil,Latin America and Caribbean,-26.41667,-48.83333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,200.0,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,
197,260,oerstedii,Black-crowned Central American squirrel monkey,Costa Rica,Latin America and Caribbean,10.0,-84.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,3750.0,,,,,,,,,,,,,,,,,,
199,262,vicugna,Vicuna,Chile,Latin America and Caribbean,-18.2,-69.58333,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,3052.0,4080.0,6257.0,7003.0,7990.0,9762.0,12308.0,14617.0,16382.0,18114.0,20219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,263,cornuta,Mona island lizard,Puerto Rico,Latin America and Caribbean,18.087220000000002,-67.97194,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,,
205,276,albifrons,Greater white-fronted goose / White-fronted goose,Germany,Europe,51.5,10.5,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,62500.0,37500.0,87500.0,37500.0,162500.0,212500.0,237500.0,250000.0,312500.0,262500.0,200000.0,212500.0,,,,,,,,,,,,,,,,,,,,,
207,278,brachyrhynchus,Pink-footed goose,Greenland,Europe,68.84611,-26.5925,Terrestrial,Number of individuals,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000.0,,,,,,,225000.0,,,,,,,,,,,,,,,,,,,,,
208,281,fabalis,Bean goose,Germany,Europe,51.5,10.5,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,112500.0,62500.0,42500.0,62500.0,112500.0,112500.0,175000.0,187500.0,237500.0,212500.0,187500.0,175000.0,,,,,,,,,,,,,,,,,,,,,
215,297,leucopsis,Barnacle goose / Greenland barnacle goose,Greenland,Europe,74.10056,-29.396390000000004,Terrestrial,Number of individuals,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,28500.0,,,,,,,,,,,32000.0,,,,,,,,,,,,,,,,,,,
217,300,leucopsis,Barnacle goose / Greenland barnacle goose,Svalbard And Jan Mayen,Europe,78.0,20.0,Terrestrial,Number of individuals,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400.0,,12000.0,,,,13000.0,,,,,,,,,,,,,,,,,,,,,,
260,384,milvus,Red kite,United Kingdom,Europe,52.5,-3.75,Terrestrial,Number of individuals,,31.0,31.0,28.0,31.0,28.0,25.0,25.0,31.0,26.0,24.0,33.0,38.0,38.0,40.0,44.0,38.0,49.0,52.0,58.0,60.0,59.0,64.0,73.0,78.0,73.0,79.0,86.0,86.0,86.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,405,tarda,Great bustard,Austria,Europe,47.5,16.41667,Terrestrial,Number of individuals,,,,,,,,,300.0,,,,,,,,135.0,,,,,,,,,,,30.0,83.0,74.0,31.0,55.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,406,tarda,Great bustard,Germany,Europe,53.5,12.0,Terrestrial,Individuals,,,,,,,,,,,,,,,,,,,,,950.0,,,,,850.0,,,,,550.0,,,,,350.0,,,,,200.0,,,,,100.0,,,,,,,,,,,,,,,,,,,,
278,407,tarda,Great bustard,Hungary,Europe,47.0,20.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,2700.0,,,,,,,,3600.0,,,,,,,,,,,,,875.0,905.0,903.0,1021.0,1093.0,1223.0,1109.0,1045.0,1027.0,1106.0,1158.0,1200.0,1212.0,,,,,,,,,,,,
280,412,montanus,Willow tit,Switzerland,Europe,46.25,7.5,Terrestrial,Number of individuals,,,,0.0,0.0,,0.0,0.0,0.0,16.0,1.0,6.0,3.0,11.0,28.0,11.0,2.0,2.0,3.0,4.0,9.0,3.0,15.0,12.0,10.0,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,442,rusticola,Eurasian woodcock,Russian Federation,Asia,60.32139,33.98333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,27.4,36.3,34.1,18.9,38.2,46.8,55.4,,,,,,,,,,,,,,
312,492,melanoleuca,Giant panda,China,Asia,35.0,105.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,
313,500,alces,Elk / moose,Estonia,Europe,59.0,26.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,13500.0,,,,,,,,,,,,,,,,,,,,12200.0,,,,,,,,,,9100.0,,,,,,,,,,,,,,,
314,501,alces,Elk / moose,Latvia,Europe,57.0,25.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,17000.0,,,,,,,,,,,,,,,,,,,,13260.0,,,,,,,,,,8176.0,,,,,,,,,,,,,,,
315,502,alces,Elk / moose,Lithuania,Europe,56.0,24.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,7400.0,,,,,,,,,,,,,,,,,,,,6900.0,,,,,,,,,,5439.0,,,,,,,,,,,,,,,
316,503,alces,Elk / moose,Sweden,Europe,62.0,15.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,250000.0,,,,,,,,,,250000.0,,,,,,,,,,,,,,,
317,505,bonasus,European bison,Slovakia,Europe,49.08806,22.56694,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,8.0,,1.0,3.0,10.0,2.0,,2.0,,7.0,5.0,5.0,,1.0,,,3.0,14.0,7.0,4.0,10.0,3.0,,,,,,,,,,,,,
326,519,lupus,Grey wolf / Gray wolf,Portugal,Europe,39.06667,-8.23333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,
327,520,lupus,Grey wolf / Gray wolf,Spain,Europe,40.0,-4.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,,,,,,,,,2100.0,,,,,,,,,,,,,,,
328,521,lupus,Grey wolf / Gray wolf,France,Europe,47.0,3.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,
329,522,lupus,Grey wolf / Gray wolf,Italy,Europe,42.83333,12.83333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,
330,523,lupus,Grey wolf / Gray wolf,Germany,Europe,51.5,10.5,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,
331,524,lupus,Grey wolf / Gray wolf,Norway,Europe,62.0,10.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,
332,525,lupus,Grey wolf / Gray wolf,Poland,Europe,52.0,20.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,900.0,,,,,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,
333,526,lupus,Grey wolf / Gray wolf,Latvia,Europe,57.0,25.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,
334,527,lupus,Grey wolf / Gray wolf,Czech Republic,Europe,49.75,15.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,
335,528,lupus,Grey wolf / Gray wolf,Slovenia,Europe,46.0,15.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,
336,529,lupus,Grey wolf / Gray wolf,Croatia,Europe,45.16667,15.5,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,
337,530,lupus,Grey wolf / Gray wolf,Hungary,Europe,47.0,20.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,
338,531,lupus,Grey wolf / Gray wolf,Romania,Europe,46.0,25.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,
339,532,lupus,Grey wolf / Gray wolf,Bulgaria,Europe,43.0,25.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,
340,533,lupus,Grey wolf / Gray wolf,Greece,Europe,39.0,22.0,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,1750.0,,,,,,,,,,,,,,,
341,534,hircus,Sind ibex,Pakistan,Asia,25.7,67.58333,Terrestrial,Number of individuals,,,,,,,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
